dataset,family,series,sample,elements,size_bucket,bins,shape,gib_per_s,speedup_vs_main,speedup_vs_noncooperative
u64,multi_even,main,F64,268435456,large,8,concentrated:0.5,3046.8438883564622,1.0,
u64,multi_even,main,F64,268435456,large,8,concentrated:0.25,2592.691679561017,1.0,
u64,multi_even,main,F64,268435456,large,8,concentrated:0.0,2320.9215555133987,1.0,
u64,multi_even,main,F64,268435456,large,8,powerlaw:0.75,3229.266228509982,1.0,
u64,multi_even,main,F64,268435456,large,8,powerlaw:0.25,2466.4706866700176,1.0,
u64,multi_even,main,F64,268435456,large,8,hash_synonym,2401.3832788471445,1.0,
u64,multi_even,main,F64,268435456,large,8,stale_resident:0.5,4164.835520865242,1.0,
u64,multi_even,main,F64,268435456,large,8,stale_resident:0.25,4167.076804329001,1.0,
u64,multi_even,main,F64,268435456,large,8,temporal_phases:0.10,2321.4388358206484,1.0,
u64,multi_even,main,F64,268435456,large,8,strided_sweep,2278.6933206196095,1.0,
u64,multi_even,main,F64,268435456,large,8,sawtooth,2279.5660143783457,1.0,
u64,multi_even,main,F64,268435456,large,8,poison,2321.248398256174,1.0,
u64,multi_even,main,F64,268435456,large,8,sawtooth:8192:2654435761:1,2279.971395065081,1.0,
u64,multi_even,main,F64,268435456,large,16,concentrated:1.0,4472.983310817972,1.0,
u64,multi_even,main,F64,268435456,large,16,concentrated:0.75,3808.076174881097,1.0,
u64,multi_even,main,F64,268435456,large,16,concentrated:0.5,3249.131691366772,1.0,
u64,multi_even,main,F64,268435456,large,16,concentrated:0.25,2655.874349769786,1.0,
u64,multi_even,main,F64,268435456,large,16,concentrated:0.0,2320.936011624774,1.0,
u64,multi_even,main,F64,268435456,large,16,powerlaw:0.75,3509.7024845375877,1.0,
u64,multi_even,main,F64,268435456,large,16,powerlaw:0.25,2538.3727978332936,1.0,
u64,multi_even,main,F64,268435456,large,16,hash_synonym,2409.2929650185124,1.0,
u64,multi_even,main,F64,268435456,large,16,stale_resident:0.5,4471.568128704351,1.0,
u64,multi_even,main,F64,268435456,large,16,stale_resident:0.25,4474.064918779672,1.0,
u64,multi_even,main,F64,268435456,large,16,temporal_phases:0.10,2320.7995360397454,1.0,
u64,multi_even,main,F64,268435456,large,16,strided_sweep,3196.916189395477,1.0,
u64,multi_even,main,F64,268435456,large,16,sawtooth,3198.1455355359,1.0,
u64,multi_even,main,F64,268435456,large,16,poison,2320.810290835539,1.0,
u64,multi_even,main,F64,268435456,large,16,sawtooth:8192:2654435761:1,3198.512565063504,1.0,
u64,multi_even,main,F64,268435456,large,32,concentrated:1.0,4667.103600210271,1.0,
u64,multi_even,main,F64,268435456,large,32,concentrated:0.75,4027.26598594033,1.0,
u64,multi_even,main,F64,268435456,large,32,concentrated:0.5,3360.2002301202124,1.0,
u64,multi_even,main,F64,268435456,large,32,concentrated:0.25,2743.755400109167,1.0,
u64,multi_even,main,F64,268435456,large,32,concentrated:0.0,2320.598546323873,1.0,
u64,multi_even,main,F64,268435456,large,32,powerlaw:0.75,3751.7260002470716,1.0,
u64,multi_even,main,F64,268435456,large,32,powerlaw:0.25,2613.349872333303,1.0,
u64,multi_even,main,F64,268435456,large,32,hash_synonym,2413.258665715509,1.0,
u64,multi_even,main,F64,268435456,large,32,stale_resident:0.5,4668.359962154413,1.0,
u64,multi_even,main,F64,268435456,large,32,stale_resident:0.25,4668.854012852401,1.0,
u64,multi_even,main,F64,268435456,large,32,temporal_phases:0.10,2320.4405806434306,1.0,
u64,multi_even,main,F64,268435456,large,32,strided_sweep,3985.963557885081,1.0,
u64,multi_even,main,F64,268435456,large,32,sawtooth,3987.2956102001185,1.0,
u64,multi_even,main,F64,268435456,large,32,poison,2321.37427029206,1.0,
u64,multi_even,main,F64,268435456,large,32,sawtooth:8192:2654435761:1,3989.2103501027264,1.0,
u64,multi_even,main,F64,268435456,large,64,concentrated:1.0,4502.4363531385725,1.0,
u64,multi_even,main,F64,268435456,large,64,concentrated:0.75,3852.866031472539,1.0,
u64,multi_even,main,F64,268435456,large,64,concentrated:0.5,3083.9511045351874,1.0,
u64,multi_even,main,F64,268435456,large,64,concentrated:0.25,2583.633501105148,1.0,
u64,multi_even,main,F64,268435456,large,64,concentrated:0.0,2321.0367734701626,1.0,
u64,multi_even,main,F64,268435456,large,64,powerlaw:0.75,3850.2916525532,1.0,
u64,multi_even,main,F64,268435456,large,64,powerlaw:0.25,2689.4876177024066,1.0,
u64,multi_even,main,F64,268435456,large,64,hash_synonym,2408.0657584429578,1.0,
u64,multi_even,main,F64,268435456,large,64,stale_resident:0.5,4505.587490687264,1.0,
u64,multi_even,main,F64,268435456,large,64,stale_resident:0.25,4502.666093131619,1.0,
u64,multi_even,main,F64,268435456,large,64,temporal_phases:0.10,2320.5304513104747,1.0,
u64,multi_even,main,F64,268435456,large,64,strided_sweep,3858.556418114857,1.0,
u64,multi_even,main,F64,268435456,large,64,sawtooth,3862.604228488476,1.0,
u64,multi_even,main,F64,268435456,large,64,poison,2320.4514436768864,1.0,
u64,multi_even,main,F64,268435456,large,64,sawtooth:8192:2654435761:1,3863.063381624438,1.0,
u64,multi_even,main,F64,268435456,large,128,concentrated:1.0,4390.820692898613,1.0,
u64,multi_even,main,F64,268435456,large,128,concentrated:0.75,3758.8370530579555,1.0,
u64,multi_even,main,F64,268435456,large,128,concentrated:0.5,3053.344335003504,1.0,
u64,multi_even,main,F64,268435456,large,128,concentrated:0.25,2597.765093049591,1.0,
u64,multi_even,main,F64,268435456,large,128,concentrated:0.0,2320.925713090475,1.0,
u64,multi_even,main,F64,268435456,large,128,powerlaw:0.75,3957.557813894745,1.0,
u64,multi_even,main,F64,268435456,large,128,powerlaw:0.25,2765.5526518363054,1.0,
u64,multi_even,main,F64,268435456,large,128,hash_synonym,2405.9991360423164,1.0,
u64,multi_even,main,F64,268435456,large,128,stale_resident:0.5,4394.463613641467,1.0,
u64,multi_even,main,F64,268435456,large,128,stale_resident:0.25,4397.844397426267,1.0,
u64,multi_even,main,F64,268435456,large,128,temporal_phases:0.10,2321.2381849996486,1.0,
u64,multi_even,main,F64,268435456,large,128,strided_sweep,3633.7867948347916,1.0,
u64,multi_even,main,F64,268435456,large,128,sawtooth,3635.434359960604,1.0,
u64,multi_even,main,F64,268435456,large,128,poison,2320.7246056440044,1.0,
u64,multi_even,main,F64,268435456,large,128,sawtooth:8192:2654435761:1,3635.7271667928085,1.0,
u64,multi_even,main,F64,268435456,large,256,concentrated:1.0,4340.9028221353465,1.0,
u64,multi_even,main,F64,268435456,large,256,concentrated:0.75,3986.2315242465193,1.0,
u64,multi_even,main,F64,268435456,large,256,concentrated:0.5,3406.9502985864615,1.0,
u64,multi_even,main,F64,268435456,large,256,concentrated:0.25,2820.406914545058,1.0,
u64,multi_even,main,F64,268435456,large,256,concentrated:0.0,2321.159709344933,1.0,
u64,multi_even,main,F64,268435456,large,256,powerlaw:0.75,4041.7715389477194,1.0,
u64,multi_even,main,F64,268435456,large,256,powerlaw:0.25,2839.8820805929163,1.0,
u64,multi_even,main,F64,268435456,large,256,hash_synonym,2404.779138696472,1.0,
u64,multi_even,main,F64,268435456,large,256,stale_resident:0.5,4342.886897339479,1.0,
u64,multi_even,main,F64,268435456,large,256,stale_resident:0.25,4342.484552122239,1.0,
u64,multi_even,main,F64,268435456,large,256,temporal_phases:0.10,2321.2136080397386,1.0,
u64,multi_even,main,F64,268435456,large,256,strided_sweep,3249.9369367174186,1.0,
u64,multi_even,main,F64,268435456,large,256,sawtooth,3250.9409391890836,1.0,
u64,multi_even,main,F64,268435456,large,256,poison,2320.355380149339,1.0,
u64,multi_even,main,F64,268435456,large,256,sawtooth:8192:2654435761:1,3251.919986360046,1.0,
u64,multi_even,main,F64,268435456,large,512,concentrated:1.0,1235.6202268688248,1.0,
u64,multi_even,main,F64,268435456,large,512,concentrated:0.75,1007.3668196559726,1.0,
u64,multi_even,main,F64,268435456,large,512,concentrated:0.5,960.8200044650948,1.0,
u64,multi_even,main,F64,268435456,large,512,concentrated:0.25,965.6781944509892,1.0,
u64,multi_even,main,F64,268435456,large,512,concentrated:0.0,1112.77719665827,1.0,
u64,multi_even,main,F64,268435456,large,512,powerlaw:0.75,1193.0622862062587,1.0,
u64,multi_even,main,F64,268435456,large,512,powerlaw:0.25,1156.1898788026265,1.0,
u64,multi_even,main,F64,268435456,large,512,hash_synonym,1045.2913444278213,1.0,
u64,multi_even,main,F64,268435456,large,512,stale_resident:0.5,1118.6660668939767,1.0,
u64,multi_even,main,F64,268435456,large,512,stale_resident:0.25,1115.4019137683981,1.0,
u64,multi_even,main,F64,268435456,large,512,temporal_phases:0.10,1186.9729241331952,1.0,
u64,multi_even,main,F64,268435456,large,512,strided_sweep,971.4632209816942,1.0,
u64,multi_even,main,F64,268435456,large,512,sawtooth,1190.486767794002,1.0,
u64,multi_even,main,F64,268435456,large,512,poison,1272.485165087618,1.0,
u64,multi_even,main,F64,268435456,large,512,sawtooth:8192:2654435761:1,960.2614906354382,1.0,
u64,multi_even,main,F64,1073741824,large,8,concentrated:1.0,4213.063029854011,1.0,
u64,multi_even,main,F64,1073741824,large,8,concentrated:0.75,3538.2449264745956,1.0,
u64,multi_even,main,F64,1073741824,large,8,concentrated:0.5,3056.4184613896373,1.0,
u64,multi_even,main,F64,1073741824,large,8,concentrated:0.25,2600.0251463996615,1.0,
u64,multi_even,main,F64,1073741824,large,8,concentrated:0.0,2326.6887743785824,1.0,
u64,multi_even,main,F64,1073741824,large,8,powerlaw:0.75,3241.4631050918056,1.0,
u64,multi_even,main,F64,1073741824,large,8,powerlaw:0.25,2472.6239766862727,1.0,
u64,multi_even,main,F64,1073741824,large,8,hash_synonym,2407.799301048272,1.0,
u64,multi_even,main,F64,1073741824,large,8,stale_resident:0.5,4214.939481212625,1.0,
u64,multi_even,main,F64,1073741824,large,8,stale_resident:0.25,4214.951305842612,1.0,
u64,multi_even,main,F64,1073741824,large,8,temporal_phases:0.10,2326.5029321158568,1.0,
u64,multi_even,main,F64,1073741824,large,8,strided_sweep,2285.3590895342177,1.0,
u64,multi_even,main,F64,1073741824,large,8,sawtooth,2285.0701293342295,1.0,
u64,multi_even,main,F64,1073741824,large,8,poison,2326.7881067668136,1.0,
u64,multi_even,main,F64,1073741824,large,8,sawtooth:8192:2654435761:1,2284.937813070606,1.0,
u64,multi_even,main,F64,1073741824,large,16,concentrated:1.0,4545.020746532006,1.0,
u64,multi_even,main,F64,1073741824,large,16,concentrated:0.75,3830.4148590419445,1.0,
u64,multi_even,main,F64,1073741824,large,16,concentrated:0.5,3261.752377884935,1.0,
u64,multi_even,main,F64,1073741824,large,16,concentrated:0.25,2663.7235086805667,1.0,
u64,multi_even,main,F64,1073741824,large,16,concentrated:0.0,2327.0461396109836,1.0,
u64,multi_even,main,F64,1073741824,large,16,powerlaw:0.75,3524.9495909497555,1.0,
u64,multi_even,main,F64,1073741824,large,16,powerlaw:0.25,2545.818342007783,1.0,
u64,multi_even,main,F64,1073741824,large,16,hash_synonym,2416.1145760047402,1.0,
u64,multi_even,main,F64,1073741824,large,16,stale_resident:0.5,4546.935761074798,1.0,
u64,multi_even,main,F64,1073741824,large,16,stale_resident:0.25,4546.391353431645,1.0,
u64,multi_even,main,F64,1073741824,large,16,temporal_phases:0.10,2327.329617989424,1.0,
u64,multi_even,main,F64,1073741824,large,16,strided_sweep,3209.513902740566,1.0,
u64,multi_even,main,F64,1073741824,large,16,sawtooth,3210.0221079603884,1.0,
u64,multi_even,main,F64,1073741824,large,16,poison,2327.1075746882057,1.0,
u64,multi_even,main,F64,1073741824,large,16,sawtooth:8192:2654435761:1,3209.925991562725,1.0,
u64,multi_even,main,F64,1073741824,large,32,concentrated:1.0,4756.838463747448,1.0,
u64,multi_even,main,F64,1073741824,large,32,concentrated:0.75,4063.267823123503,1.0,
u64,multi_even,main,F64,1073741824,large,32,concentrated:0.5,3374.236623245939,1.0,
u64,multi_even,main,F64,1073741824,large,32,concentrated:0.25,2752.8088067087797,1.0,
u64,multi_even,main,F64,1073741824,large,32,concentrated:0.0,2327.0479859673387,1.0,
u64,multi_even,main,F64,1073741824,large,32,powerlaw:0.75,3773.6656587018288,1.0,
u64,multi_even,main,F64,1073741824,large,32,powerlaw:0.25,2621.7726081868354,1.0,
u64,multi_even,main,F64,1073741824,large,32,hash_synonym,2420.4772666055624,1.0,
u64,multi_even,main,F64,1073741824,large,32,stale_resident:0.5,4759.7818090276,1.0,
u64,multi_even,main,F64,1073741824,large,32,stale_resident:0.25,4759.615606252254,1.0,
u64,multi_even,main,F64,1073741824,large,32,temporal_phases:0.10,2326.9847789065857,1.0,
u64,multi_even,main,F64,1073741824,large,32,strided_sweep,4019.804275168992,1.0,
u64,multi_even,main,F64,1073741824,large,32,sawtooth,4020.784831409074,1.0,
u64,multi_even,main,F64,1073741824,large,32,poison,2326.8783836265247,1.0,
u64,multi_even,main,F64,1073741824,large,32,sawtooth:8192:2654435761:1,4020.9895288729826,1.0,
u64,multi_even,main,F64,1073741824,large,64,concentrated:1.0,4577.44837943357,1.0,
u64,multi_even,main,F64,1073741824,large,64,concentrated:0.75,3880.140019665259,1.0,
u64,multi_even,main,F64,1073741824,large,64,concentrated:0.5,3095.4769908829107,1.0,
u64,multi_even,main,F64,1073741824,large,64,concentrated:0.25,2591.6853036099997,1.0,
u64,multi_even,main,F64,1073741824,large,64,concentrated:0.0,2327.1040222788056,1.0,
u64,multi_even,main,F64,1073741824,large,64,powerlaw:0.75,3876.9458955769255,1.0,
u64,multi_even,main,F64,1073741824,large,64,powerlaw:0.25,2697.657472402979,1.0,
u64,multi_even,main,F64,1073741824,large,64,hash_synonym,2415.301457821559,1.0,
u64,multi_even,main,F64,1073741824,large,64,stale_resident:0.5,4579.628536328899,1.0,
u64,multi_even,main,F64,1073741824,large,64,stale_resident:0.25,4578.419291369337,1.0,
u64,multi_even,main,F64,1073741824,large,64,temporal_phases:0.10,2326.798924030609,1.0,
u64,multi_even,main,F64,1073741824,large,64,strided_sweep,3885.8645192918298,1.0,
u64,multi_even,main,F64,1073741824,large,64,sawtooth,3887.244149876734,1.0,
u64,multi_even,main,F64,1073741824,large,64,poison,2326.5716047012124,1.0,
u64,multi_even,main,F64,1073741824,large,64,sawtooth:8192:2654435761:1,3886.7404426858457,1.0,
u64,multi_even,main,F64,1073741824,large,128,concentrated:1.0,4460.708148975851,1.0,
u64,multi_even,main,F64,1073741824,large,128,concentrated:0.75,3779.189706885134,1.0,
u64,multi_even,main,F64,1073741824,large,128,concentrated:0.5,3064.329680007687,1.0,
u64,multi_even,main,F64,1073741824,large,128,concentrated:0.25,2605.3111768194854,1.0,
u64,multi_even,main,F64,1073741824,large,128,concentrated:0.0,2326.672717296557,1.0,
u64,multi_even,main,F64,1073741824,large,128,powerlaw:0.75,3989.6643893112523,1.0,
u64,multi_even,main,F64,1073741824,large,128,powerlaw:0.25,2773.868797554094,1.0,
u64,multi_even,main,F64,1073741824,large,128,hash_synonym,2412.75882347231,1.0,
u64,multi_even,main,F64,1073741824,large,128,stale_resident:0.5,4462.094825846375,1.0,
u64,multi_even,main,F64,1073741824,large,128,stale_resident:0.25,4460.761223474968,1.0,
u64,multi_even,main,F64,1073741824,large,128,temporal_phases:0.10,2326.8856413212116,1.0,
u64,multi_even,main,F64,1073741824,large,128,strided_sweep,3649.990517261494,1.0,
u64,multi_even,main,F64,1073741824,large,128,sawtooth,3650.8388566206004,1.0,
u64,multi_even,main,F64,1073741824,large,128,poison,2326.5969474736544,1.0,
u64,multi_even,main,F64,1073741824,large,128,sawtooth:8192:2654435761:1,3650.9277045365516,1.0,
u64,multi_even,main,F64,1073741824,large,256,concentrated:1.0,4402.752544024821,1.0,
u64,multi_even,main,F64,1073741824,large,256,concentrated:0.75,4019.578529535474,1.0,
u64,multi_even,main,F64,1073741824,large,256,concentrated:0.5,3420.4058287222997,1.0,
u64,multi_even,main,F64,1073741824,large,256,concentrated:0.25,2829.673796501923,1.0,
u64,multi_even,main,F64,1073741824,large,256,concentrated:0.0,2326.921925573955,1.0,
u64,multi_even,main,F64,1073741824,large,256,powerlaw:0.75,4079.2522497354,1.0,
u64,multi_even,main,F64,1073741824,large,256,powerlaw:0.25,2848.8218473965776,1.0,
u64,multi_even,main,F64,1073741824,large,256,hash_synonym,2411.4517820955757,1.0,
u64,multi_even,main,F64,1073741824,large,256,stale_resident:0.5,4403.431055071547,1.0,
u64,multi_even,main,F64,1073741824,large,256,stale_resident:0.25,4403.431055071547,1.0,
u64,multi_even,main,F64,1073741824,large,256,temporal_phases:0.10,2326.6313943742207,1.0,
u64,multi_even,main,F64,1073741824,large,256,strided_sweep,3262.227990581072,1.0,
u64,multi_even,main,F64,1073741824,large,256,sawtooth,3262.9838526991107,1.0,
u64,multi_even,main,F64,1073741824,large,256,poison,2326.676512843024,1.0,
u64,multi_even,main,F64,1073741824,large,256,sawtooth:8192:2654435761:1,3263.409681621179,1.0,
u64,multi_even,main,F64,1073741824,large,512,concentrated:1.0,1238.6450108554438,1.0,
u64,multi_even,main,F64,1073741824,large,512,concentrated:0.75,1009.4636350864188,1.0,
u64,multi_even,main,F64,1073741824,large,512,concentrated:0.5,966.0556180932085,1.0,
u64,multi_even,main,F64,1073741824,large,512,concentrated:0.25,964.511053961186,1.0,
u64,multi_even,main,F64,1073741824,large,512,concentrated:0.0,1108.4584549246242,1.0,
u64,multi_even,main,F64,1073741824,large,512,powerlaw:0.75,1197.6653220959086,1.0,
u64,multi_even,main,F64,1073741824,large,512,powerlaw:0.25,1157.265678098992,1.0,
u64,multi_even,main,F64,1073741824,large,512,hash_synonym,1046.5387698324826,1.0,
u64,multi_even,main,F64,1073741824,large,512,stale_resident:0.5,1113.7513797238303,1.0,
u64,multi_even,main,F64,1073741824,large,512,stale_resident:0.25,1114.715230769006,1.0,
u64,multi_even,main,F64,1073741824,large,512,temporal_phases:0.10,1202.3068050088461,1.0,
u64,multi_even,main,F64,1073741824,large,512,strided_sweep,973.4800330125147,1.0,
u64,multi_even,main,F64,1073741824,large,512,sawtooth,1191.7997128361783,1.0,
u64,multi_even,main,F64,1073741824,large,512,poison,1287.3976293020762,1.0,
u64,multi_even,main,F64,1073741824,large,512,sawtooth:8192:2654435761:1,985.6692568500629,1.0,
u64,multi_even,main,F64,2000000000,large,8,concentrated:1.0,4221.636510184974,1.0,
u64,multi_even,main,F64,2000000000,large,8,concentrated:0.75,3540.223965613116,1.0,
u64,multi_even,main,F64,2000000000,large,8,concentrated:0.5,3057.71224538736,1.0,
u64,multi_even,main,F64,2000000000,large,8,concentrated:0.25,2600.5565215216784,1.0,
u64,multi_even,main,F64,2000000000,large,8,concentrated:0.0,2326.943307606814,1.0,
u64,multi_even,main,F64,2000000000,large,8,powerlaw:0.75,3242.860753427414,1.0,
u64,multi_even,main,F64,2000000000,large,8,powerlaw:0.25,2473.614780672823,1.0,
u64,multi_even,main,F64,2000000000,large,8,hash_synonym,2408.5285233747118,1.0,
u64,multi_even,main,F64,2000000000,large,8,stale_resident:0.5,4222.0129489249475,1.0,
u64,multi_even,main,F64,2000000000,large,8,stale_resident:0.25,4220.750053057642,1.0,
u64,multi_even,main,F64,2000000000,large,8,temporal_phases:0.10,2327.3056701010582,1.0,
u64,multi_even,main,F64,2000000000,large,8,strided_sweep,2285.2793611411976,1.0,
u64,multi_even,main,F64,2000000000,large,8,sawtooth,2285.4214777328034,1.0,
u64,multi_even,main,F64,2000000000,large,8,poison,2327.21363909288,1.0,
u64,multi_even,main,F64,2000000000,large,8,sawtooth:8192:2654435761:1,2285.7505697187567,1.0,
u64,multi_even,main,F64,2000000000,large,16,concentrated:1.0,4556.851996145414,1.0,
u64,multi_even,main,F64,2000000000,large,16,concentrated:0.75,3833.2315073719788,1.0,
u64,multi_even,main,F64,2000000000,large,16,concentrated:0.5,3262.0298397266447,1.0,
u64,multi_even,main,F64,2000000000,large,16,concentrated:0.25,2663.8264747639455,1.0,
u64,multi_even,main,F64,2000000000,large,16,concentrated:0.0,2326.991713154376,1.0,
